dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,C,degree,kernel
PC,IN,svc,minmax,4,693,121,1164,370,0.790885860306644,0.8513513513513513,0.651928504233302,0.7384123601491742,0.7788825400543943,0.5833707296791378,7.537237569870749,0.08973240852355957,0.29720377922058105,1.0,5,rbf
PC,IN,svc,minmax,4,618,300,985,445,0.6827086882453152,0.673202614379085,0.58137347130762,0.6239273094396769,0.6739552181440823,0.3548920683958236,11.436338064264174,0.08081221580505371,0.11469244956970215,1.0,5,sigmoid
PC,IN,svc,minmax,4,752,118,1167,311,0.8172913117546848,0.864367816091954,0.7074317968015051,0.7780651836523539,0.807801501513593,0.6344860565508953,6.585488630294402,0.07180929183959961,0.08377552032470703,2.0,3,poly
PC,IN,svc,minmax,4,749,131,1154,314,0.8104770017035775,0.8511363636363637,0.7046095954844779,0.7709727225939269,0.8013320350963246,0.6197108965971264,6.831101259862493,0.08577656745910645,0.2782561779022217,2.0,3,rbf
PC,IN,svc,minmax,4,653,373,912,410,0.6665247018739353,0.6364522417153996,0.6142991533396049,0.6251795117280996,0.6620133898993744,0.32516941740814204,12.019668059488387,0.06880998611450195,0.09776663780212402,2.0,3,sigmoid
PC,IN,svc,minmax,4,757,111,1174,306,0.8224020442930153,0.8721198156682027,0.7121354656632173,0.7840497151734852,0.8128770713530094,0.6452547485430745,6.401279158118336,0.06782674789428711,0.0857696533203125,2.0,4,poly
PC,IN,svc,minmax,4,749,131,1154,314,0.8104770017035775,0.8511363636363637,0.7046095954844779,0.7709727225939269,0.8013320350963246,0.6197108965971264,6.831101259862493,0.08676600456237793,0.2782859802246094,2.0,4,rbf
PC,IN,svc,minmax,4,653,373,912,410,0.6665247018739353,0.6364522417153996,0.6142991533396049,0.6251795117280996,0.6620133898993744,0.32516941740814204,12.019668059488387,0.06778979301452637,0.09873628616333008,2.0,4,sigmoid
PC,IN,svc,minmax,4,758,105,1180,305,0.8253833049403748,0.8783314020857474,0.7130761994355598,0.7871235721703012,0.8156820685893751,0.6518226999100463,6.2938236326822965,0.06779122352600098,0.08477234840393066,2.0,5,poly
PC,IN,svc,minmax,4,749,131,1154,314,0.8104770017035775,0.8511363636363637,0.7046095954844779,0.7709727225939269,0.8013320350963246,0.6197108965971264,6.831101259862493,0.08877182006835938,0.2792818546295166,2.0,5,rbf
PC,IN,svc,minmax,4,653,373,912,410,0.6665247018739353,0.6364522417153996,0.6142991533396049,0.6251795117280996,0.6620133898993744,0.32516941740814204,12.019668059488387,0.06781768798828125,0.09773802757263184,2.0,5,sigmoid
PC,IN,svc,minmax,4,816,133,1152,247,0.838160136286201,0.8598524762908325,0.7676387582314205,0.8111332007952287,0.8320684063530644,0.6736491811658786,5.833299952242129,0.06981420516967773,0.07579708099365234,8.0,3,poly
PC,IN,svc,minmax,4,810,149,1136,253,0.8287904599659285,0.8446298227320125,0.761994355597366,0.8011869436201781,0.8230205241021848,0.6542110611686642,6.171017317898252,0.0837552547454834,0.24631309509277344,8.0,3,rbf
PC,IN,svc,minmax,4,641,404,881,422,0.6482112436115843,0.6133971291866028,0.6030103480714958,0.6081593927893738,0.6443067304559814,0.28907093402030065,12.679752001452627,0.0558774471282959,0.07878899574279785,8.0,3,sigmoid
PC,IN,svc,minmax,4,834,128,1157,229,0.8479557069846678,0.8669438669438669,0.7845719661335842,0.8237037037037037,0.842480535595975,0.6932899977983965,5.480231797238,0.07081747055053711,0.07579779624938965,8.0,4,poly
PC,IN,svc,minmax,4,810,149,1136,253,0.8287904599659285,0.8446298227320125,0.761994355597366,0.8011869436201781,0.8230205241021848,0.6542110611686642,6.171017317898252,0.07978606224060059,0.24634242057800293,8.0,4,rbf
PC,IN,svc,minmax,4,641,404,881,422,0.6482112436115843,0.6133971291866028,0.6030103480714958,0.6081593927893738,0.6443067304559814,0.28907093402030065,12.679752001452627,0.05485391616821289,0.07981348037719727,8.0,4,sigmoid
PC,IN,svc,minmax,4,841,117,1168,222,0.8556218057921635,0.8778705636743215,0.7911571025399812,0.8322612568035626,0.8500532594411967,0.709074982525831,5.2039175889738996,0.06884646415710449,0.07676339149475098,8.0,5,poly
PC,IN,svc,minmax,4,810,149,1136,253,0.8287904599659285,0.8446298227320125,0.761994355597366,0.8011869436201781,0.8230205241021848,0.6542110611686642,6.171017317898252,0.08180904388427734,0.2463703155517578,8.0,5,rbf
PC,IN,svc,minmax,4,641,404,881,422,0.6482112436115843,0.6133971291866028,0.6030103480714958,0.6081593927893738,0.6443067304559814,0.28907093402030065,12.679752001452627,0.05585050582885742,0.07878684997558594,8.0,5,sigmoid
PC,PR,svc,std,1,1917,102,48,2,0.9497341710971484,0.9494799405646359,0.9989577905158937,0.973590655154901,0.6594788952579469,0.5385960567633434,1.811764114291051,0.019947052001953125,0.01795196533203125,0.2,3,poly
PC,PR,svc,std,1,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.02695608139038086,0.08178138732910156,0.2,3,rbf
PC,PR,svc,std,1,1918,149,1,1,0.9275012083131948,0.9279148524431543,0.9994788952579469,0.9623682890115404,0.5030727809623068,0.051281353571754125,2.6131213186890148,0.022966384887695312,0.022937536239624023,0.2,3,sigmoid
PC,PR,svc,std,1,1914,87,63,5,0.9555340744320928,0.9565217391304348,0.9973944762897342,0.976530612244898,0.7086972381448671,0.6070882308599567,1.60271440879593,0.026927471160888672,0.020947933197021484,0.2,4,poly
PC,PR,svc,std,1,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.026923179626464844,0.08176469802856445,0.2,4,rbf
PC,PR,svc,std,1,1918,149,1,1,0.9275012083131948,0.9279148524431543,0.9994788952579469,0.9623682890115404,0.5030727809623068,0.051281353571754125,2.6131213186890148,0.022945642471313477,0.022938966751098633,0.2,4,sigmoid
PC,PR,svc,std,1,1914,84,66,5,0.9569840502658289,0.9579579579579579,0.9973944762897342,0.9772785294868522,0.7186972381448671,0.6230594605821153,1.5504519824221494,0.021975994110107422,0.0189211368560791,0.2,5,poly
PC,PR,svc,std,1,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.026930809020996094,0.07981467247009277,0.2,5,rbf
PC,PR,svc,std,1,1918,149,1,1,0.9275012083131948,0.9279148524431543,0.9994788952579469,0.9623682890115404,0.5030727809623068,0.051281353571754125,2.6131213186890148,0.0229339599609375,0.02293682098388672,0.2,5,sigmoid
PC,PR,svc,std,1,1913,79,71,6,0.958917351377477,0.9603413654618473,0.9968733715476811,0.9782664280235234,0.7351033524405072,0.6441424264225477,1.480768747257109,0.022907018661499023,0.017923593521118164,1.0,3,poly
PC,PR,svc,std,1,1913,86,64,6,0.9555340744320928,0.9569784892446224,0.9968733715476811,0.9765186319550792,0.7117700191071739,0.6074662740087157,1.6027144087959297,0.026955604553222656,0.07882118225097656,1.0,3,rbf
PC,PR,svc,std,1,1877,125,25,42,0.9192846785886902,0.9375624375624375,0.9781136008337676,0.9574088242795206,0.5723901337502171,0.21209139747172917,2.909275068140437,0.017954111099243164,0.01994609832763672,1.0,3,sigmoid
PC,PR,svc,std,1,1913,71,79,6,0.9627839536007733,0.9642137096774194,0.9968733715476811,0.9802715859595184,0.7617700191071738,0.6839946746926824,1.341402276927028,0.026924610137939453,0.02191329002380371,1.0,4,poly
PC,PR,svc,std,1,1913,86,64,6,0.9555340744320928,0.9569784892446224,0.9968733715476811,0.9765186319550792,0.7117700191071739,0.6074662740087157,1.6027144087959297,0.025960445404052734,0.07878947257995605,1.0,4,rbf
PC,PR,svc,std,1,1877,125,25,42,0.9192846785886902,0.9375624375624375,0.9781136008337676,0.9574088242795206,0.5723901337502171,0.21209139747172917,2.909275068140437,0.017954349517822266,0.020923376083374023,1.0,4,sigmoid
PC,PR,svc,std,1,1913,70,80,6,0.9632672788786854,0.9646999495713565,0.9968733715476811,0.9805228088159919,0.7651033524405072,0.6888390349016922,1.323981468135768,0.02396535873413086,0.018976449966430664,1.0,5,poly
PC,PR,svc,std,1,1913,86,64,6,0.9555340744320928,0.9569784892446224,0.9968733715476811,0.9765186319550792,0.7117700191071739,0.6074662740087157,1.6027144087959297,0.026893138885498047,0.07878851890563965,1.0,5,rbf
PC,PR,svc,std,1,1877,125,25,42,0.9192846785886902,0.9375624375624375,0.9781136008337676,0.9574088242795206,0.5723901337502171,0.21209139747172917,2.909275068140437,0.01897740364074707,0.019942760467529297,1.0,5,sigmoid
PC,PR,svc,std,1,1913,63,87,6,0.9666505558240696,0.9681174089068826,0.9968733715476811,0.9822849807445443,0.7884366857738406,0.7219858148579336,1.2020358065969472,0.022948503494262695,0.018949031829833984,2.0,3,poly
PC,PR,svc,std,1,1913,62,88,6,0.9671338811019816,0.9686075949367089,0.9968733715476811,0.9825372367745249,0.7917700191071739,0.7266182467309141,1.1846149978056872,0.02689361572265625,0.07881855964660645,2.0,3,rbf
PC,PR,svc,std,1,1855,119,31,64,0.9115514741420976,0.9397163120567376,0.9666492965085982,0.9529925507320832,0.5866579815876325,0.21472682625206593,3.1880080088005984,0.01695704460144043,0.019945621490478516,2.0,3,sigmoid
PC,PR,svc,std,1,1911,61,89,8,0.9666505558240696,0.9690669371196755,0.9958311620635748,0.9822667694680031,0.7945822476984541,0.7227371215010608,1.2020358065969472,0.027920961380004883,0.02194070816040039,2.0,4,poly
PC,PR,svc,std,1,1913,62,88,6,0.9671338811019816,0.9686075949367089,0.9968733715476811,0.9825372367745249,0.7917700191071739,0.7266182467309141,1.1846149978056872,0.027952194213867188,0.07875943183898926,2.0,4,rbf
PC,PR,svc,std,1,1855,119,31,64,0.9115514741420976,0.9397163120567376,0.9666492965085982,0.9529925507320832,0.5866579815876325,0.21472682625206593,3.1880080088005984,0.01795220375061035,0.01994633674621582,2.0,4,sigmoid
PC,PR,svc,std,1,1912,64,86,7,0.9656839052682455,0.9676113360323887,0.9963522668056279,0.9817715019255455,0.7848428000694806,0.7129899602154938,1.2368774241794678,0.024936914443969727,0.020943641662597656,2.0,5,poly
PC,PR,svc,std,1,1913,62,88,6,0.9671338811019816,0.9686075949367089,0.9968733715476811,0.9825372367745249,0.7917700191071739,0.7266182467309141,1.1846149978056872,0.026927709579467773,0.0767664909362793,2.0,5,rbf
PC,PR,svc,std,1,1855,119,31,64,0.9115514741420976,0.9397163120567376,0.9666492965085982,0.9529925507320832,0.5866579815876325,0.21472682625206593,3.1880080088005984,0.01698470115661621,0.019941329956054688,2.0,5,sigmoid
PC,PR,svc,std,1,1910,52,98,9,0.9705171580473658,0.9734964322120285,0.9953100573215217,0.9842824014429271,0.8243216953274275,0.7595348818271936,1.0626693362668667,0.02592921257019043,0.019945383071899414,8.0,3,poly
PC,PR,svc,std,1,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.801357204397965,0.030940771102905273,0.08178067207336426,8.0,3,rbf
PC,PR,svc,std,1,1822,112,38,97,0.8989850169163848,0.9420889348500517,0.9494528400208442,0.9457565533350636,0.6013930866770888,0.21292484402500317,3.6409490373733613,0.015987873077392578,0.01894855499267578,8.0,3,sigmoid
PC,PR,svc,std,1,1913,55,95,6,0.9705171580473658,0.9720528455284553,0.9968733715476811,0.9843066632364291,0.8151033524405071,0.7583905317701178,1.0626693362668664,0.02991509437561035,0.02496170997619629,8.0,4,poly
PC,PR,svc,std,1,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.801357204397965,0.031885623931884766,0.08175325393676758,8.0,4,rbf
PC,PR,svc,std,1,1822,112,38,97,0.8989850169163848,0.9420889348500517,0.9494528400208442,0.9457565533350636,0.6013930866770888,0.21292484402500317,3.6409490373733613,0.015987396240234375,0.01891946792602539,8.0,4,sigmoid
PC,PR,svc,std,1,1910,54,96,9,0.9695505074915418,0.9725050916496945,0.9953100573215217,0.9837754313674993,0.8176550286607608,0.7505911788390688,1.0975109538493868,0.026898860931396484,0.022908449172973633,8.0,5,poly
PC,PR,svc,std,1,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.801357204397965,0.03091716766357422,0.07978701591491699,8.0,5,rbf
PC,PR,svc,std,1,1822,112,38,97,0.8989850169163848,0.9420889348500517,0.9494528400208442,0.9457565533350636,0.6013930866770888,0.21292484402500317,3.6409490373733613,0.015935897827148438,0.018976449966430664,8.0,5,sigmoid
PC,PR,svc,std,2,1912,89,61,7,0.9536007733204447,0.9555222388805598,0.9963522668056279,0.9755102040816327,0.7015094667361472,0.586179418327821,1.6723976439609702,0.0199739933013916,0.018947124481201172,0.2,3,poly
PC,PR,svc,std,2,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.026924848556518555,0.08377623558044434,0.2,3,rbf
PC,PR,svc,std,2,1918,148,2,1,0.9279845335911068,0.9283639883833494,0.9994788952579469,0.9626097867001254,0.5064061142956401,0.08731362305688609,2.595700509897754,0.026956796646118164,0.02390742301940918,0.2,3,sigmoid
PC,PR,svc,std,2,1912,83,67,7,0.9565007249879168,0.9583959899749374,0.9963522668056279,0.977005620848237,0.7215094667361472,0.6186116495130684,1.5678727912134094,0.023942232131958008,0.020943403244018555,0.2,4,poly
PC,PR,svc,std,2,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.027931690216064453,0.08477425575256348,0.2,4,rbf
PC,PR,svc,std,2,1918,148,2,1,0.9279845335911068,0.9283639883833494,0.9994788952579469,0.9626097867001254,0.5064061142956401,0.08731362305688609,2.595700509897754,0.026927471160888672,0.023934125900268555,0.2,4,sigmoid
PC,PR,svc,std,2,1911,78,72,8,0.958434026099565,0.9607843137254902,0.9958311620635748,0.9779938587512794,0.7379155810317874,0.6399906251548508,1.4981895560483691,0.019919395446777344,0.017951011657714844,0.2,5,poly
PC,PR,svc,std,2,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.027892351150512695,0.08377575874328613,0.2,5,rbf
PC,PR,svc,std,2,1918,148,2,1,0.9279845335911068,0.9283639883833494,0.9994788952579469,0.9626097867001254,0.5064061142956401,0.08731362305688609,2.595700509897754,0.03393697738647461,0.023935317993164062,0.2,5,sigmoid
PC,PR,svc,std,2,1910,75,75,9,0.9594006766553891,0.9622166246851386,0.9953100573215217,0.9784836065573771,0.7476550286607608,0.650789241471843,1.4633479384658488,0.0219576358795166,0.017922639846801758,1.0,3,poly
PC,PR,svc,std,2,1910,83,67,9,0.9555340744320928,0.958354239839438,0.9953100573215217,0.976482617586912,0.7209883619940942,0.6092872216377816,1.6027144087959293,0.026955842971801758,0.07878899574279785,1.0,3,rbf
PC,PR,svc,std,2,1893,116,34,26,0.9313678105364911,0.9422598307615729,0.986451276706618,0.9638492871690427,0.6065589716866424,0.32933473618808523,2.4737548483589347,0.01894974708557129,0.01894855499267578,1.0,3,sigmoid
PC,PR,svc,std,2,1911,72,78,8,0.9613339777670372,0.9636913767019667,0.9958311620635748,0.9794976934905176,0.7579155810317875,0.6701624792312479,1.3936647033008085,0.025960206985473633,0.020946025848388672,1.0,4,poly
PC,PR,svc,std,2,1910,83,67,9,0.9555340744320928,0.958354239839438,0.9953100573215217,0.976482617586912,0.7209883619940942,0.6092872216377816,1.6027144087959293,0.026925325393676758,0.08075523376464844,1.0,4,rbf
PC,PR,svc,std,2,1893,116,34,26,0.9313678105364911,0.9422598307615729,0.986451276706618,0.9638492871690427,0.6065589716866424,0.32933473618808523,2.4737548483589347,0.01897907257080078,0.02097177505493164,1.0,4,sigmoid
PC,PR,svc,std,2,1910,66,84,9,0.9637506041565974,0.9665991902834008,0.9953100573215217,0.9807445442875481,0.7776550286607609,0.6949982509306141,1.306560659344508,0.02393317222595215,0.020943164825439453,1.0,5,poly
PC,PR,svc,std,2,1910,83,67,9,0.9555340744320928,0.958354239839438,0.9953100573215217,0.976482617586912,0.7209883619940942,0.6092872216377816,1.6027144087959293,0.02792668342590332,0.07978653907775879,1.0,5,rbf
PC,PR,svc,std,2,1893,116,34,26,0.9313678105364911,0.9422598307615729,0.986451276706618,0.9638492871690427,0.6065589716866424,0.32933473618808523,2.4737548483589347,0.018916845321655273,0.019946575164794922,1.0,5,sigmoid
PC,PR,svc,std,2,1910,62,88,9,0.9656839052682455,0.9685598377281948,0.9953100573215217,0.9817527627859162,0.7909883619940941,0.713919772087556,1.2368774241794673,0.02396368980407715,0.017951488494873047,2.0,3,poly
PC,PR,svc,std,2,1909,58,92,10,0.9671338811019816,0.9705134722928317,0.9947889525794684,0.9825012866700978,0.8040611429564009,0.7284030747653747,1.184614997805687,0.02792525291442871,0.07981514930725098,2.0,3,rbf
PC,PR,svc,std,2,1872,111,39,47,0.9236346060898984,0.9440242057488654,0.9755080771235018,0.9595079446437724,0.6177540385617509,0.30596964365758494,2.7524877890190966,0.018944501876831055,0.018949270248413086,2.0,3,sigmoid
PC,PR,svc,std,2,1911,64,86,8,0.9652005799903335,0.9675949367088608,0.9958311620635748,0.9815100154083205,0.7845822476984541,0.7087179639160848,1.2542982329707275,0.025930404663085938,0.021940946578979492,2.0,4,poly
PC,PR,svc,std,2,1909,58,92,10,0.9671338811019816,0.9705134722928317,0.9947889525794684,0.9825012866700978,0.8040611429564009,0.7284030747653747,1.184614997805687,0.027915000915527344,0.0797874927520752,2.0,4,rbf
PC,PR,svc,std,2,1872,111,39,47,0.9236346060898984,0.9440242057488654,0.9755080771235018,0.9595079446437724,0.6177540385617509,0.30596964365758494,2.7524877890190966,0.01798415184020996,0.019914627075195312,2.0,4,sigmoid
PC,PR,svc,std,2,1910,63,87,9,0.9652005799903335,0.968068930562595,0.9953100573215217,0.9815005138746146,0.7876550286607609,0.7092280832420964,1.2542982329707275,0.023936033248901367,0.02097177505493164,2.0,5,poly
PC,PR,svc,std,2,1909,58,92,10,0.9671338811019816,0.9705134722928317,0.9947889525794684,0.9825012866700978,0.8040611429564009,0.7284030747653747,1.184614997805687,0.02792835235595703,0.08078694343566895,2.0,5,rbf
PC,PR,svc,std,2,1872,111,39,47,0.9236346060898984,0.9440242057488654,0.9755080771235018,0.9595079446437724,0.6177540385617509,0.30596964365758494,2.7524877890190966,0.017943382263183594,0.018976449966430664,2.0,5,sigmoid
PC,PR,svc,std,2,1909,46,104,10,0.972933784436926,0.9764705882352941,0.9947889525794684,0.9855446566855963,0.8440611429564009,0.7820291358227327,0.9755652923105659,0.028928279876708984,0.018979310989379883,8.0,3,poly
PC,PR,svc,std,2,1909,37,113,10,0.9772837119381343,0.9809866392600206,0.9947889525794684,0.9878395860284606,0.8740611429564009,0.820411492446877,0.8187780131892249,0.03091740608215332,0.07978487014770508,8.0,3,rbf
PC,PR,svc,std,2,1847,101,49,72,0.916384726921218,0.9481519507186859,0.962480458572173,0.9552624773726403,0.6445735626194198,0.3195323506227198,3.0137999208879975,0.01695704460144043,0.016955137252807617,8.0,3,sigmoid
PC,PR,svc,std,2,1906,43,107,13,0.972933784436926,0.9779374037968189,0.993225638353309,0.9855222337125129,0.8532794858433213,0.7838536584090163,0.9755652923105661,0.02892303466796875,0.02296757698059082,8.0,4,poly
PC,PR,svc,std,2,1909,37,113,10,0.9772837119381343,0.9809866392600206,0.9947889525794684,0.9878395860284606,0.8740611429564009,0.820411492446877,0.8187780131892249,0.0299222469329834,0.0797872543334961,8.0,4,rbf
PC,PR,svc,std,2,1847,101,49,72,0.916384726921218,0.9481519507186859,0.962480458572173,0.9552624773726403,0.6445735626194198,0.3195323506227198,3.0137999208879975,0.01794719696044922,0.01792287826538086,8.0,4,sigmoid
PC,PR,svc,std,2,1908,47,103,11,0.971967133881102,0.9759590792838875,0.9942678478374153,0.9850283944243676,0.840467257252041,0.7738604617682423,1.0104069098930863,0.02492833137512207,0.0199735164642334,8.0,5,poly
PC,PR,svc,std,2,1909,37,113,10,0.9772837119381343,0.9809866392600206,0.9947889525794684,0.9878395860284606,0.8740611429564009,0.820411492446877,0.8187780131892249,0.02995467185974121,0.07978677749633789,8.0,5,rbf
PC,PR,svc,std,2,1847,101,49,72,0.916384726921218,0.9481519507186859,0.962480458572173,0.9552624773726403,0.6445735626194198,0.3195323506227198,3.0137999208879975,0.017949581146240234,0.01794886589050293,8.0,5,sigmoid
PC,PR,svc,std,3,1917,100,50,2,0.9507008216529724,0.9504214179474467,0.9989577905158937,0.9740853658536586,0.6661455619246135,0.5504872144380631,1.7769224967085306,0.01998138427734375,0.01797962188720703,0.2,3,poly
PC,PR,svc,std,3,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.026923656463623047,0.07779145240783691,0.2,3,rbf
PC,PR,svc,std,3,1916,147,3,3,0.9275012083131948,0.9287445467765391,0.9984366857738406,0.9623304871923657,0.5092183428869204,0.08890797762949468,2.6131213186890148,0.022939682006835938,0.024932384490966797,0.2,3,sigmoid
PC,PR,svc,std,3,1916,91,59,3,0.9545674238762687,0.9546586945690084,0.9984366857738406,0.9760570555272542,0.6958850095535869,0.5958607565399517,1.6375560263784499,0.020945310592651367,0.020943641662597656,0.2,4,poly
PC,PR,svc,std,3,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.025960206985473633,0.07881712913513184,0.2,4,rbf
PC,PR,svc,std,3,1916,147,3,3,0.9275012083131948,0.9287445467765391,0.9984366857738406,0.9623304871923657,0.5092183428869204,0.08890797762949468,2.6131213186890148,0.022941112518310547,0.023906946182250977,0.2,4,sigmoid
PC,PR,svc,std,3,1916,81,69,3,0.9594006766553891,0.9594391587381071,0.9984366857738406,0.9785495403472931,0.7292183428869203,0.6486451877256391,1.463347938465849,0.020943880081176758,0.01795196533203125,0.2,5,poly
PC,PR,svc,std,3,1919,138,12,0,0.9333011116481392,0.932912007778318,1.0,0.9652917505030181,0.54,0.27319033771761664,2.4040716131938935,0.025927066802978516,0.07879352569580078,0.2,5,rbf
PC,PR,svc,std,3,1916,147,3,3,0.9275012083131948,0.9287445467765391,0.9984366857738406,0.9623304871923657,0.5092183428869204,0.08890797762949468,2.6131213186890148,0.021912813186645508,0.02393341064453125,0.2,5,sigmoid
PC,PR,svc,std,3,1915,77,73,4,0.9608506524891252,0.9613453815261044,0.9979155810317873,0.9792891843518282,0.742291123849227,0.6638356739569699,1.4110855120920687,0.02293562889099121,0.018951892852783203,1.0,3,poly
PC,PR,svc,std,3,1917,94,56,2,0.9536007733204447,0.9532570860268523,0.9989577905158937,0.9755725190839695,0.6861455619246135,0.5848517136111152,1.67239764396097,0.025895118713378906,0.07582807540893555,1.0,3,rbf
PC,PR,svc,std,3,1881,123,27,38,0.9221846302561624,0.938622754491018,0.9801980198019802,0.9589599796074433,0.5800990099009902,0.2381413018553977,2.8047502153928767,0.019977331161499023,0.021909713745117188,1.0,3,sigmoid
PC,PR,svc,std,3,1911,69,81,8,0.9627839536007733,0.9651515151515152,0.9958311620635748,0.9802513464991023,0.7679155810317875,0.6848311172061919,1.3414022769270282,0.022938251495361328,0.020915508270263672,1.0,4,poly
PC,PR,svc,std,3,1917,94,56,2,0.9536007733204447,0.9532570860268523,0.9989577905158937,0.9755725190839695,0.6861455619246135,0.5848517136111152,1.67239764396097,0.025960922241210938,0.07682347297668457,1.0,4,rbf
PC,PR,svc,std,3,1881,123,27,38,0.9221846302561624,0.938622754491018,0.9801980198019802,0.9589599796074433,0.5800990099009902,0.2381413018553977,2.8047502153928767,0.01997661590576172,0.022938251495361328,1.0,4,sigmoid
PC,PR,svc,std,3,1914,65,85,5,0.9661672305461576,0.9671551288529561,0.9973944762897342,0.9820420728578758,0.7820305714782004,0.7170759354717595,1.2194566153882076,0.021913528442382812,0.017951488494873047,1.0,5,poly
PC,PR,svc,std,3,1917,94,56,2,0.9536007733204447,0.9532570860268523,0.9989577905158937,0.9755725190839695,0.6861455619246135,0.5848517136111152,1.67239764396097,0.02692246437072754,0.07579803466796875,1.0,5,rbf
PC,PR,svc,std,3,1881,123,27,38,0.9221846302561624,0.938622754491018,0.9801980198019802,0.9589599796074433,0.5800990099009902,0.2381413018553977,2.8047502153928767,0.01997661590576172,0.022935152053833008,1.0,5,sigmoid
PC,PR,svc,std,3,1914,58,92,5,0.9695505074915418,0.9705882352941176,0.9973944762897342,0.9838087895142636,0.8053639048115336,0.7491891697415752,1.0975109538493868,0.020946502685546875,0.017949819564819336,2.0,3,poly
PC,PR,svc,std,3,1916,60,90,3,0.9695505074915418,0.9696356275303644,0.9984366857738406,0.9838254172015405,0.7992183428869204,0.7489733787852532,1.0975109538493866,0.027956485748291016,0.0777902603149414,2.0,3,rbf
PC,PR,svc,std,3,1856,122,28,63,0.9105848235862736,0.9383215369059656,0.9671704012506513,0.9525275853220426,0.576918533958659,0.194540608922829,3.222849626383119,0.018951892852783203,0.02191305160522461,2.0,3,sigmoid
PC,PR,svc,std,3,1911,59,91,8,0.9676172063798937,0.9700507614213199,0.9958311620635748,0.9827719208022628,0.8012489143651208,0.7319609171832442,1.167194189014427,0.02396702766418457,0.01994776725769043,2.0,4,poly
PC,PR,svc,std,3,1916,60,90,3,0.9695505074915418,0.9696356275303644,0.9984366857738406,0.9838254172015405,0.7992183428869204,0.7489733787852532,1.0975109538493866,0.028919458389282227,0.07779169082641602,2.0,4,rbf
PC,PR,svc,std,3,1856,122,28,63,0.9105848235862736,0.9383215369059656,0.9671704012506513,0.9525275853220426,0.576918533958659,0.194540608922829,3.222849626383119,0.01897716522216797,0.021938323974609375,2.0,4,sigmoid
PC,PR,svc,std,3,1914,60,90,5,0.9685838569357177,0.9696048632218845,0.9973944762897342,0.983303365014128,0.798697238144867,0.7401315929825264,1.132352571431907,0.02490091323852539,0.020971059799194336,2.0,5,poly
PC,PR,svc,std,3,1916,60,90,3,0.9695505074915418,0.9696356275303644,0.9984366857738406,0.9838254172015405,0.7992183428869204,0.7489733787852532,1.0975109538493866,0.027925491333007812,0.07682180404663086,2.0,5,rbf
PC,PR,svc,std,3,1856,122,28,63,0.9105848235862736,0.9383215369059656,0.9671704012506513,0.9525275853220426,0.576918533958659,0.194540608922829,3.222849626383119,0.018979787826538086,0.021937131881713867,2.0,5,sigmoid
PC,PR,svc,std,3,1913,51,99,6,0.9724504591590141,0.9740325865580448,0.9968733715476811,0.9853206283801185,0.8284366857738404,0.7760672959855964,0.9929861011018258,0.02490067481994629,0.019946813583374023,8.0,3,poly
PC,PR,svc,std,3,1913,44,106,6,0.9758337361043983,0.9775166070516096,0.9968733715476811,0.9871001031991744,0.8517700191071739,0.806245884439672,0.8710404395630054,0.030916452407836914,0.07679390907287598,8.0,3,rbf
PC,PR,svc,std,3,1825,118,32,94,0.8975350410826486,0.939269171384457,0.9510161542470037,0.9451061626100467,0.5821747437901685,0.17820906777732065,3.693211463747142,0.01793050765991211,0.02094268798828125,8.0,3,sigmoid
PC,PR,svc,std,3,1910,50,100,9,0.97148380860319,0.9744897959183674,0.9953100573215217,0.9847898943026553,0.8309883619940943,0.7683950377740465,1.027827718684346,0.03092026710510254,0.021912336349487305,8.0,4,poly
PC,PR,svc,std,3,1913,44,106,6,0.9758337361043983,0.9775166070516096,0.9968733715476811,0.9871001031991744,0.8517700191071739,0.806245884439672,0.8710404395630054,0.02995014190673828,0.07679319381713867,8.0,4,rbf
